Project_URL,Categories,Technology,Priority
https://apps.apple.com/us/app/one-second-daily-movie-diary/id1383226753?ls=1,"Music / Entertainment, Mobile Apps",iOS,3
https://apps.apple.com/us/app/fast-easy-slideshow-maker/id1079309759?ls=1,"Music / Entertainment, Mobile Apps",iOS,5
https://apps.apple.com/us/app/data-guardian/id300205818?platform=iphone,"Mobile Apps",iOS,4
https://apps.apple.com/us/app/fit-q/id1182960944?platform=iphone,"Maps / Google Map / GPS , Wellness / Health & Fitness / Nutrition / Supplement, Mobile Apps","Android, iOS",6
https://fit-q.net/,"Landing Pages, Wellness / Health & Fitness / Nutrition / Supplement, Web + Mobile Apps, Website / Web App","Node JS, Vue.js",5
https://apps.apple.com/us/app/pelipost-photos-to-prison/id1092410781?ls=1,"Photography / Photographer, Mobile Apps","Android, iOS",6
https://www.pelipost.com/,"Photography / Photographer, Membership , Multilingual, Web + Mobile Apps, Website / Web App","Magento 2",7
https://apps.apple.com/us/app/sailpilot-greece/id856166018?platform=iphone,"Tour & Travel /  Itinerary, Maps / Google Map / GPS , Web + Mobile Apps, Watch App, Mobile Apps",iOS,3
https://chromewebstore.google.com/detail/rebump-for-gmail/gbohoafagnlmidmhhpfdnmfpodhohaad,"Chrome / Browser / Safari extension, AI integration / OpenAI / ChatGPT","Chrome Extension",7
https://chromewebstore.google.com/detail/email-tracking-for-gmail/hedanepfcnfddeelaebabpbgmidfkkac?hl=en,"Chrome / Browser / Safari extension, AI integration / OpenAI / ChatGPT","Chrome Extension",6
https://chromewebstore.google.com/detail/triptop/jojjjkcdgnogimlkknfoojffgbgpldhf?hl=pt-br&pli=1,"Tour & Travel /  Itinerary, Chrome / Browser / Safari extension","Chrome Extension",5
https://chromewebstore.google.com/detail/10xtribe/adknclagpadmdnjepbfddpplgmfginnb,"Chrome / Browser / Safari extension, Marketing / Sales","Chrome Extension",7
https://chromewebstore.google.com/detail/add-to-myregistrycom-butt/cnofkjmkojconhdimlkamdckmidfmoio,"Chrome / Browser / Safari extension","Chrome Extension",6
https://chromewebstore.google.com/detail/commentfunnels/ackhhhalkpjekdgpijajjaigboookepm?hl=en,"Chrome / Browser / Safari extension, Marketing / Sales","Chrome Extension",5
https://chromewebstore.google.com/detail/copyfish-%F0%9F%90%9F-free-ocr-soft/eenjdnjldapjajjofmldgmkjaienebbj,"Chrome / Browser / Safari extension","Chrome Extension",6
https://chromewebstore.google.com/detail/startpaginanl-nieuws-weer/llccnnmmhmjlgpbecknbmmomkmigpand,"News / Media, Chrome / Browser / Safari extension","Chrome Extension",6
https://www.figma.com/proto/5rPBlMuEWfSvwS4wXjETw4/Namplace?node-id=3-2&starting-point-node-id=3%3A2,"Ecommerce , Figma, Chairs / Office Chairs / Furniture, Home decor / Interior decoration, Kitchenware / Crockery / Utensils / Knives, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/mMIKiq4Tl2GRCRQfswPe3B/My-Texas-Parks?node-id=1-2,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Figma, Web Mockups","Mockup Designing",6
https://www.figma.com/proto/KjypieT1nhop9nE4WeRDm0/Mantis-Organics?node-id=198-25,"Ecommerce , Skin Care / Beauty, Figma, Web Mockups","Mockup Designing",7
https://www.figma.com/proto/3SZAs24Ty1OWjeQ2bR4rkV/Ergo-KIWI?node-id=65-2,"Ecommerce , Figma, Kitchenware / Crockery / Utensils / Knives, Web Mockups","Mockup Designing",4
https://www.figma.com/proto/iCI05QRKqyDHxXwSP1lMge/Neutronpay?node-id=4-2,"SAAS, Payment gateways, Figma, Web Mockups","Mockup Designing",7
https://www.figma.com/proto/yJKYny9hpbghOp3UrBb4Os/Beautee-For-Ashes?node-id=1-2,"Ecommerce , Informational / Services, Skin Care / Beauty, Figma, Web Mockups","Mockup Designing",6
https://www.figma.com/proto/1UPqIYPo4RUX9IPzTKvVg2/AWS-American-Scales?node-id=110-46,"Ecommerce , Figma, Web Mockups","Mockup Designing",4
https://www.figma.com/proto/Wt5guDXSAAldTx1jqxoewr/BRENNAN%E2%80%99S-BEST?node-id=88-1108,"Ecommerce , Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/uuwx34woGYMNKKrhVoIQMJ/Paywicks?node-id=1-2,"Payment gateways, Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/i3mIOxu8acJgt6YFBGseck/Green-Light-Future?node-id=364-4448,"Dating / Social Networking, Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/YmGCW4kwv2lPqQzEm1thIw/Cobm?node-id=586-44&starting-point-node-id=482%3A382,"Community / Association , Figma, Donation / Non-Profitable / NGO, Web Mockups","Mockup Designing",4
https://www.figma.com/design/5Ll7CU3LGC5HNJxUKvHniq/RSCE?node-id=0-1&t=YMcSFg8pChPphzrD-0,"Ecommerce , Marketplace, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5
https://www.figma.com/design/OJKBXOyZx82yQ4iwKXuCUt/Lybr-Branding?node-id=0-1&t=AhbQuVlkjVVbw3uC-0,"Books / Magazines, Ecommerce , Marketplace, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/jWqNO2ifa5ebxlIhT3RDKk/Player-Pal?node-id=64-263,"Rewards / Discounts / Coupons / Offers, Figma, Mobile Mockups","Mockup Designing",5
https://www.figma.com/proto/LB28JJwiXZA32DOIMxC4uG/Adcoach-e-Learning-App?node-id=17-1818,"Education/School, Coaching / Online Courses / E-learning / EdTech , Figma, Mobile Mockups","Mockup Designing",7
https://www.figma.com/proto/tz0UkGoeWGnz6C4GsHDcPP/The-Home-show-mobile-app?node-id=412-697,"Marketplace, Figma, Mobile Mockups","Mockup Designing",7
https://www.figma.com/proto/Vp8qJEwCus67FFb3aHpG18/Kaballah-Meditation?node-id=1-25&starting-point-node-id=1%3A25,"Wellness / Health & Fitness / Nutrition / Supplement, Figma, Meditation, Mobile Mockups","Mockup Designing",5
https://www.figma.com/proto/xPBGM8bsiatDmmKZ70zFsd/TAUCAM?node-id=204-85,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/pvDMwCMqlyuTiuziwuRGsT/Mail-Master?node-id=1-2,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",4
https://www.figma.com/proto/lBC9DAEdtIS9vlZDseixg1/HSP-Home-Warranty?node-id=261-1613,"Company / Corporate / Consulting Website / Firm, Informational / Services, Figma, Web Mockups","Mockup Designing",7
https://www.figma.com/proto/AdC0Mo73Y9zSwJbh2iD5Pv/3D-Architecture.au?node-id=9-64,"Real Estate / Property Rentals, Figma, Web Mockups","Mockup Designing",7
https://www.figma.com/proto/Bdc6sdyP3bvfxT8bkVeYt4/Luv-My-Hair?node-id=1-2&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Skin Care / Beauty, Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/Q9QcWnYjJYOijbjXvXPZJe/21-HOMES?node-id=0-3,"Real Estate / Property Rentals, Figma, Web Mockups","Mockup Designing",6
https://www.figma.com/proto/iRgDQ0aCAqe3w7smf3AbQG/Kangafotos?node-id=1-2,"Photography / Photographer, DropShipping / Logistics, Figma, Mobile Mockups","Mockup Designing",5
https://www.figma.com/proto/E9dr6QUvBf4xw8Vmuep7C0/Dental?type=design&node-id=1-2&scaling=min-zoom&page-id=0%3A1,"Medical / Pharmacy / Medicines, Figma, Dental, Web Mockups","Mockup Designing",6
https://www.figma.com/proto/EzBufLxajJavYAZmMR01Ek/Click-Medical?type=design&node-id=140-108&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Medical / Pharmacy / Medicines, Figma, Web Mockups","Mockup Designing",6
https://www.figma.com/proto/vfyLUbXuDEqc9nEr76hVzE/Quokka-Medical?type=design&node-id=93-3&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Medical / Pharmacy / Medicines, Figma, Web Mockups","Mockup Designing",6
https://storically.com/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Quiz / Questionnaire, Website / Web App",Laravel,5
https://aevintyri.is/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Wordpress, Woocommerce",4
https://wishuponmystory.com/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Node JS, React Js",4
https://plakat.is/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Wordpress, Woocommerce",5
https://www.cfindustries.com/,"Informational / Services","Angular Js",5
https://pricepulse.co.nz/,,Shopify,3
https://akbarshokouhi.com/,"Elementor, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,4
https://www.fishjumanji.com/,"Maps / Google Map / GPS , Informational / Services, Online Appointments Booking, Elementor, Astra Theme, Website / Web App, Local Business",Wordpress,5
https://citizenconcierge.org/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Request a quote / Multi-step Forms / Get a quote , Website / Web App, Local Business",Wordpress,5
https://www.dryerventsquadcincinnati.com/,"Maps / Google Map / GPS , Online Appointments Booking, Request a quote / Multi-step Forms / Get a quote , Parallax effect / Animations, Website / Web App, Plumbing / Repair Services / Home services / Maintenance , Local Business","Core PHP",6
https://frankflora.com/,"Elementor, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,4
https://reputationpros.com/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Online Appointments Booking, Elementor, Astra Theme, Marketing / Sales, Website / Web App, Local Business",Wordpress,5
https://scottkeever.io/,"Online Appointments Booking, Elementor, Marketing / Sales, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,6
https://poolpros.io/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Elementor, Marketing / Sales, Website / Web App, Pool & Spa, Local Business",Wordpress,5
https://www.figma.com/proto/j9XxVCSSoWlcr4AB916jSh/Afroventure--Travels?node-id=348-2787,"Tour & Travel /  Itinerary, Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/z8kzzoaLtRY3gQ6YY7alMx/Conditions--Hangover-%26-Vitality-Solutions?node-id=228-1492,"Ecommerce , Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/tyLZhopmqksVs0HTWeESH6/Playground-Hotel?node-id=121-1930,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Figma, Web Mockups","Mockup Designing",4
https://www.figma.com/proto/G0okPYxKTGsPjWJycgqU0G/Chameleon-Hospitality?node-id=210-77,"Informational / Services, Events, Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/5pqhrulM1SIMpuq5D26dqx/Roman-Northcut?node-id=486-2535,"Figma, Coach / Artist / Individual, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/9myHmNflhdCYhsodgfbphw/Euclid,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",4
https://www.figma.com/proto/JifiAUk2LkYEjxXLg0ToAc/CoFit-Mobile-App?node-id=1-74,"Wellness / Health & Fitness / Nutrition / Supplement, Events, Figma, Mobile Mockups","Mockup Designing",7
https://www.figma.com/proto/AGMZim9a79zpiMpM2sd7Vv/LobbyLog-iPadOS-App-(Copy)?node-id=350-967,"Figma, Mobile Mockups","Mockup Designing",3
https://www.figma.com/proto/sGz6ckKCut4xjKyCFtwEnm/Empire-Couriers-App?node-id=1-2,"DropShipping / Logistics, Figma, Movers & Packers, Mobile Mockups","Mockup Designing",7
https://www.figma.com/design/41FvmPVfcU8ofE3TVO7LEw/heybuddies?node-id=0-1,"Events, Dating / Social Networking, Figma, Mobile Mockups","Mockup Designing",6
https://www.figma.com/proto/vUv6hV5LCDftgXiMXnTsvn/Swiss-Host?node-id=1-2,"Tour & Travel /  Itinerary, Figma, Rental / Used products, Mobile Mockups","Mockup Designing",5
https://www.figma.com/design/kjpwLlVl8IsMRTn7W4mSr3/Prepify,"Wellness / Health & Fitness / Nutrition / Supplement, Figma, Mobile Mockups","Mockup Designing",7
https://www.figma.com/proto/bWwzK32PE9a4AnfD6ee2El/SEO-Booster-Linkify?node-id=84-3865,"Figma, Marketing / Sales, Shopify App Mockups","Mockup Designing",5
https://www.figma.com/proto/KkdN9E2qyGN80qVVc5RjSD/Popupular-Shopify-App?node-id=59-6,"Subscriptions  /  Subscribe , Figma, Shopify App Mockups","Mockup Designing",5
https://www.figma.com/proto/m4Rxw7wX3CDXGXn1ZRQTqg/Displayal-Shopify-App?node-id=667-4591,"Figma, Shopify App Mockups","Mockup Designing",5
https://www.figma.com/proto/oLeVEwIMnCybnBwdtNNZXw/Roadmap?node-id=96-2122&t=xMVGYqjBsoOHSv88-0&scaling=min-zoom&page-id=45%3A1230,"Figma, Shopify App Mockups","Mockup Designing",7
https://www.figma.com/proto/322A0vBhNvrlR9BhDXaLcv/Camel-Safari?node-id=959-662,"Ecommerce , Figma, Web Mockups","Mockup Designing",3
https://www.figma.com/proto/DkvvOrxlGf0RMsR57wgFl2/US-Fabric-Shop?node-id=349-994,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Figma, Web Mockups","Mockup Designing",5
https://www.figma.com/proto/5rGjsSpUhEJocdTq7fi1Ws/Dose-Hair-Loss?node-id=317-4226&starting-point-node-id=287%3A659,"Ecommerce , Figma, Quiz / Questionnaire, Web Mockups","Mockup Designing",5
https://pollor.co.uk/,"Ecommerce , Electronics, Machines / Industrial products, Website / Web App","Wordpress, Woocommerce",5
https://www.figma.com/proto/J94JGGwUPqdOsqrXSDiytl/SecureAZ?page-id=0%3A1&type=design&node-id=389-2601&viewport=-7949%2C-6954%2C1&t=1QbEh2luuoC0LS4m-1&scaling=min-zoom,SAAS,"Mockup Designing",4
https://www.rebump.cc/,"Landing Pages, Chrome / Browser / Safari extension",Wordpress,6
https://www.figma.com/proto/W2tJre2PObGoBKMnun8BrQ/Demofun-Chrome-Extension?type=design&node-id=513-1524&t=embegWIAho8Uy1fD-0&scaling=scale-down-width&page-id=28%3A54&starting-point-node-id=349%3A355&content-scaling=fixed,"Productivity, Figma, Browser Extension Mockups","Mockup Designing",6
https://westgaiotas.com/,"Membership , Events, Divi Theme, Dating / Social Networking, Elementor, Website / Web App","Wordpress, Woocommerce",3
https://www.thewestmoorclub.com/,"Membership , Parallax effect / Animations, Website / Web App",Webflow,7
https://play.google.com/store/apps/details?id=com.weather.lert.app&pli=1,"Maps / Google Map / GPS , Subscriptions  /  Subscribe , Web + Mobile Apps, Mobile Apps, Weather Forecasting","Android, iOS",6
https://apps.apple.com/us/app/autoscope-for-law-enforcement/id6503426996,"Automobiles / Automotive / Car Dealers, Maps / Google Map / GPS , Web + Mobile Apps, Mobile Apps",iOS,5
https://apps.apple.com/us/app/lil-beatz/id6471659112,"Music / Entertainment, Education/School, Web + Mobile Apps, Mobile Apps",iOS,7
https://apps.apple.com/us/app/cofit/id6468561955,"Maps / Google Map / GPS , Events, Web + Mobile Apps, Mobile Apps",iOS,5
https://mailaspresent.com/,"Books / Magazines, Ecommerce , Kids, Tools / Customisers / Personalisers, Website / Web App","Wordpress, Shopify",5
https://github.com/mernstackpro/flutter_codebase,"Wellness / Health & Fitness / Nutrition / Supplement, Mobile Apps, GitHub","Android, iOS, flutter",7
https://github.com/mernstackpro/reactnative_codebase,"Online Appointments Booking, Mobile Apps, GitHub","Android, iOS, React Native",7
https://github.com/mernstackpro/react_codebase,"Website / Web App, GitHub","React Js",7
https://github.com/mernstackpro/python_codebase,"Website / Web App, GitHub",Python,7
https://github.com/mernstackpro/node_codebase,"Website / Web App, GitHub","Node JS, AWS",7
https://technicallystable.com/,"Multicurrency, Ecommerce , Product Options, Website / Web App, Gamification",Shopify,6
https://bonfireclub.eu/,"Multicurrency, Ecommerce , Multilingual, Tools / Customisers / Personalisers, Product Options, Website / Web App",Shopify,6
https://www.figma.com/proto/u3Q5hJjWwnjFptLpII37hk/Imakai-2.0,"Ecommerce , Figma, Web Mockups","Mockup Designing",5
https://www.myhamlet.com/,"Landing Pages, Website / Web App","React Js, Next Js",7
https://sierra.ai/,"Landing Pages, Website / Web App","React Js, Next Js",7
https://www.arva-ai.com/,"Landing Pages, Website / Web App",Webflow,7
https://adcoach.app/,"Education/School, Web + Mobile Apps, Coaching / Online Courses / E-learning / EdTech , Mobile Apps, Website / Web App","Wordpress, iOS",7
https://www.mellon.org/,"Informational / Services, Parallax effect / Animations, Website / Web App","React Js, Next Js",7
https://scufgaming.com/,"Multicurrency, Ecommerce , Tools / Customisers / Personalisers, Electronics, Product Options, Website / Web App, Gamification","Magento, Magento 2",7
https://www.figma.com/proto/zziKnRTsjvFaZgC6OobFv7/My-Price-Pulse?node-id=1032-1067,"Figma, Browser Extension Mockups","Mockup Designing",5
https://www.figma.com/proto/RraDH0l5FF1g9bccnZVBwK/Triptop-Airline-Extension?node-id=281-8971,"Tour & Travel /  Itinerary, Figma, Browser Extension Mockups","Mockup Designing",6
https://www.easywork.net/,"Marketplace, Multilingual, Job Portal, Website / Web App","Yii, Yii2",5
https://www.figma.com/proto/3UEhqi7m4s3buFfyxFQk0K/Savoy-Jersey?page-id=735%3A1544&node-id=773-2819&node-type=frame&viewport=1162%2C3901%2C1&t=b16S7QvTs5dh4quV-1&scaling=min-zoom&content-scaling=fixed,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Figma, Web Mockups, Mobile Mockups","Mockup Designing",6
https://www.figma.com/proto/Hj2JkJPg5LmfUM2vdANIEA/Anyone-want-to-app?node-id=40-291&node-type=frame&t=OLZSNYqkSas28Qp3-0&scaling=scale-down&content-scaling=fixed&page-id=0%3A1&starting-point-node-id=40%3A291,"Sports / Athletes, Wellness / Health & Fitness / Nutrition / Supplement, Dating / Social Networking, Figma, Mobile Apps","Mockup Designing",6
https://www.figma.com/proto/2uhAeFLKucadVa9zdKavr6/Vish-Consulting-Services?node-id=669-12927&node-type=canvas&t=lqgap4hbna0Wm3aR-0&scaling=min-zoom&content-scaling=fixed&page-id=0%3A1,"Company / Corporate / Consulting Website / Firm, Figma, Web Mockups","Mockup Designing",5
https://secureaz.co.nz/,"SAAS, Online security / Fraud prevention, Website / Web App","Node JS, React Js",6
https://apps.apple.com/us/app/autoscope-for-law-enforcement/id6503426996,"Automobiles / Automotive / Car Dealers, Maps / Google Map / GPS , Web + Mobile Apps, Online security / Fraud prevention, Mobile Apps","Android, iOS",6
https://www.figma.com/proto/qOaZ40X883Q58843MgpBVA/Up-Close-Production,"Company / Corporate / Consulting Website / Firm, Music / Entertainment, Figma, Parallax effect / Animations, Web Mockups","Mockup Designing",7
https://secureaz.co.nz/,"Membership , Education/School, SAAS",Laravel,5
https://www.figma.com/proto/IOvwCF6LK8QfXDPrsprk6k/Usa-Mi-Plaza?node-id=229-7354&content-scaling=fixed&page-id=17%3A284,"Figma, Rental / Used products, Mobile Mockups","Mockup Designing",5
https://chromewebstore.google.com/detail/myanmar-pop-up-dictionary/cjgooncachcjgmhmmalnebjddmnacien,"Chrome / Browser / Safari extension","Chrome Extension",5
https://www.figma.com/proto/I7LbEusiZ339tD3mcSB1JT/More-Than-Cars?node-id=66-70,"Automobiles / Automotive / Car Dealers, Figma, Web Mockups","Mockup Designing",6
https://usfabricshop.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Migrations, Website / Web App",Shopify,6
https://www.sitesafety.co/,"Company / Corporate / Consulting Website / Firm, One Page Checkout, Website / Web App",Webflow,6
https://workspace.google.com/u/0/marketplace/app/hiwriter_gpt_for_gmail/82954277386,"Chrome / Browser / Safari extension, AI integration / OpenAI / ChatGPT","Chrome Extension",7
https://www.figma.com/design/Z643XYnlTyZVoW6XV3MvtS/Everyland---react?node-id=0-1&node-type=canvas&t=pUYSBad7WIttykiN-0,"Real Estate / Property Rentals, SAAS, Figma","Mockup Designing",7
https://www.figma.com/proto/GG8YZCIcK7ckzF3sjnpapJ/Axiom-Rewards-App?page-id=0%3A1&node-id=4-2,"Rewards / Discounts / Coupons / Offers, Figma, Mobile Mockups","Mockup Designing",7
https://ucp.com.sa/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Wordpress,7
https://www.vishusa.com/,"Company / Corporate / Consulting Website / Firm, Website / Web App","Wix, React Js",6
https://www.nadaparties.com/,"Company / Corporate / Consulting Website / Firm, Events, Website / Web App",Webflow,7
https://www.morethancars.tv/,"Automobiles / Automotive / Car Dealers, Music / Entertainment, Website / Web App, Podcast",Webflow,7
https://www.lobbylog.com/,"Company / Corporate / Consulting Website / Firm, Medical / Pharmacy / Medicines, Website / Web App","Wix, React Js",6
https://www.forstepstyle.com/,"Ecommerce , Marketplace, Footwear / Boots, Website / Web App","Wordpress, Woocommerce",7
https://www.africabaie.com/en/,"Clothing / Textile / Apparels / Clothes / T-shirts, Jewellery , Books / Magazines, Art, Marketplace, Skin Care / Beauty, Footwear / Boots, Home decor / Interior decoration, Kitchenware / Crockery / Utensils / Knives, Website / Web App","Wordpress, Woocommerce",6
https://crownandcosalon.com/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Wordpress,3
https://nobl.ai/,"Job Portal, SAAS, AI integration / OpenAI / ChatGPT, Website / Web App","Wordpress, Node JS, React Js",7
https://www.elephantstock.com/,"Art, Ecommerce , Tools / Customisers / Personalisers, Poster / Canvas / Portrait, Website / Web App","Shopify, React Js",7
https://chromewebstore.google.com/detail/leadrpro/geafkcghclbonkgbalogklcbnagjpekp,"Chrome / Browser / Safari extension, Dating / Social Networking, AI integration / OpenAI / ChatGPT","Chrome Extension",3
https://www.linkdeal.ai/,"SAAS, Chrome / Browser / Safari extension, Dating / Social Networking, AI integration / OpenAI / ChatGPT, Website / Web App","Node JS, React Js",5
https://apps.apple.com/us/app/nexus-box-client-emergency/id6504289069,"Company / Corporate / Consulting Website / Firm, Mobile Apps","Android, iOS",5
https://www.ambertiles.com.au/,"Ecommerce , Online Appointments Booking, Home decor / Interior decoration, Product Options, Multistore, Comparison / Compare products, Store Locator, Website / Web App, Flooring / Tiles / Stones","Magento, Magento 2",6
https://apps.apple.com/us/app/single-apostolics-meet/id6526484879,"Community / Association , Landing Pages, Subscriptions  /  Subscribe , Web + Mobile Apps, Dating / Social Networking, Mobile Apps, Religious","Android, iOS",5
https://app.singleapostolicsmeet.com/,"Landing Pages, Dating / Social Networking, Website / Web App, Religious",HTML,3
https://keglerzonline.com/,"Ecommerce , Payment gateways, Migrations, Elementor, Footwear / Boots, Bags / Backpacks, Astra Theme, Website / Web App","Wordpress, Woocommerce",6
https://www.hotelsavoyjersey.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Online Appointments Booking, Website / Web App","Wix, React Js",5
https://pledgehero.co/,"Crowd Funding, Pet / Dog / Cat, Elementor, Website / Web App","Wordpress, Woocommerce",5
https://microleasingltd.com/,"Informational / Services, Fintech / Finance / Financial , Request a quote / Multi-step Forms / Get a quote , Website / Web App","Node JS, React Js",4
https://jumpshot.sg/,"News / Media, Sports / Athletes, Informational / Services, Elementor, Astra Theme, Website / Web App",Wordpress,5
https://www.mcarthurdentalstudio.com/,"Medical / Pharmacy / Medicines, Website / Web App",Wix,5
https://theloveladders.com/,"Jewellery , Ecommerce , Product Options, Coach / Artist / Individual, Website / Web App",Bigcommerce,5
"https://posterprint.co.uk/ ","Art, Ecommerce , Wallpapers, Tools / Customisers / Personalisers, Home decor / Interior decoration, Poster / Canvas / Portrait, Website / Web App","Magento 2",5
https://thelandstoredevelopment.com/,"Real Estate / Property Rentals, Company / Corporate / Consulting Website / Firm, Plants / Environment / Agriculture, Request a quote / Multi-step Forms / Get a quote , Website / Web App",Vue.js,5
https://power.tenergy.com/,"Ecommerce , Electronics, Toys / Soft toys / Gifts / Gift card, Battery",Bigcommerce,4
"https://caps-gowns.com/ ","Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Tools / Customisers / Personalisers, Bundled products, Website / Web App","Magento 2",6
https://www.xtremenutrition.co.nz/,"Wellness / Health & Fitness / Nutrition / Supplement, Ecommerce , Bundled products, Website / Web App, Mega menu",Shopify,5
https://www.figma.com/design/kcJ70w3UEv91jOkyfj0dOs/Eco-Riders?node-id=450-5973&p=f,"Figma, Dashboard / Admin Portal / Software / Portal","Mockup Designing",6
https://www.hotelsavoyjersey.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Tour & Travel /  Itinerary",Wix,6
https://www.figma.com/proto/Zd8LGkdyvLe1dWWuev7i38/3-i-Innovation?page-id=0%3A1&node-id=137-20,"Tour & Travel /  Itinerary, Education/School, Coaching / Online Courses / E-learning / EdTech , Figma","Mockup Designing",7
https://www.figma.com/proto/rwpyuigmOXStRdGTVcSfEd/Lootbloc?page-id=0%3A1&node-id=164-2,"Figma, Computers / Servers / Hardware Products / Game devices /  Computer parts","Mockup Designing",4
https://www.figma.com/proto/jx2hEDgllb82VXBqZyVVBO/Delorean?node-id=225-1092,"Company / Corporate / Consulting Website / Firm, Figma","Mockup Designing",5
https://www.figma.com/proto/OvnfxBLK9VxeJgCIL0fKRi/The-Preview-Channel?node-id=482-490&scaling=scale-down-width&content-scaling=fixed,"Music / Entertainment, Figma","Mockup Designing",4
https://www.figma.com/proto/Gj0iM6aHTfu3ZV6zM0oeYm/Landlord-Certificates-Hub?page-id=52%3A2&node-id=224-79,"Figma, Plumbing / Repair Services / Home services / Maintenance","Mockup Designing",7
https://www.thekosherbnb.com/,"Real Estate / Property Rentals, Hotel / Resort / Hotel booking / Room Booking / Table reservation , Tour & Travel /  Itinerary, Maps / Google Map / GPS , Multicurrency, Multilingual",Laravel,6
https://apps.shopify.com/forthcast,"Plugins / Apps / Extensions , AI integration / OpenAI / ChatGPT, Inventory Management /  Manage Inventory /  Manage Products /  Products stock alert",Shopify,5
https://whirli.com/,"Subscriptions  /  Subscribe , Ecommerce , Marketplace, Toys / Soft toys / Gifts / Gift card, Bundled products, Website / Web App, Children / Children Toys / Child Toy",Vue.js,6
https://www.figma.com/proto/7KHZDXe9sy071HTV5QUNkr/Shookra?node-id=950-1198,"Skin Care / Beauty, Figma","Mockup Designing",6
https://norwoodsawmills.com/,"Multicurrency, Ecommerce , Multilingual, Headless, Request a quote / Multi-step Forms / Get a quote , Machines / Industrial products, Website / Web App, Video /  Video on homepage , Product Search / Filter Search","Shopify, React Js, Shopify Plus",6
https://frontiersawmills.com/,"Multicurrency, Ecommerce , Multilingual, Request a quote / Multi-step Forms / Get a quote , Bundled products, Machines / Industrial products, Website / Web App, Video /  Video on homepage","Shopify, Shopify Plus",6
https://www.asotucon.com/,"Ecommerce , Website / Web App, Ticket / Ticket Selling / Events /  Conference",Webflow,7
https://www.theoneiota.com/,"Ecommerce , Website / Web App, Ticket / Ticket Selling / Events /  Conference","Wordpress, Woocommerce",6
https://www.asotu.com/,"News / Media, Ecommerce , Website / Web App, Podcast, Social Media Integration / Facebook Integration / Linkedin Integration / Instagram Integration / Tiktok Integration",Webflow,6
https://biginnovates.com/,"Company / Corporate / Consulting Website / Firm, Website / Web App",Wordpress,6
https://cubeser.co.uk/,"Ecommerce , Online Appointments Booking, Website / Web App, Plumbing / Repair Services / Home services / Maintenance",Shopify,5
https://www.figma.com/proto/k4jN4Jj114ZsjDjmVrsWm6/Qwik-codes?node-id=327-3746&node-type=canvas&t=2dlZOikANiUaHAFn-0&scaling=min-zoom,"Figma, Dashboard / Admin Portal / Software / Portal","Mockup Designing",5
https://www.advert.ink/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Request a quote / Multi-step Forms / Get a quote , Website / Web App","React Js, Webflow",6
https://wordpress.org/plugins/credova-financial/,"Plugins / Apps / Extensions , Fintech / Finance / Financial , Pay later / Installments","Wordpress, Woocommerce",5
